model,subfolder,category_id,question_index,num_iterations,GPT1_mean,GPT2_mean,GPT3_mean,GPT4_mean,GPT5_mean,GPT_overall_score_mean,GPT_overall_score_wo_Q4&5_mean,GPT1_std,GPT2_std,GPT3_std,GPT4_std,GPT5_std,GPT_overall_score_std,GPT_overall_score_wo_Q4&5_std
Llama-1B,Llama-1B,5,8,5,1.2,0.8,1.4,5.0,3.8,2.44,1.1333333333333333,0.8366600265340756,0.4472135954999579,0.5477225575051662,0.0,1.7888543819998317,0.4560701700396551,0.5577733510227171
Llama-1B,Llama-1B,5,9,5,2.4,2.2,2.4,5.0,2.8,2.96,2.333333333333333,1.51657508881031,1.3038404810405297,1.140175425099138,0.0,1.6431676725154984,1.099090533122727,1.2909944487358056
Llama-1B,Llama-1B,5,10,5,0.6,0.6,0.6,5.0,3.8,2.12,0.6,1.3416407864998738,1.3416407864998738,1.3416407864998738,0.0,2.16794833886788,0.9338094023943,1.3416407864998738
Llama-1B,Llama-1B,5,11,5,2.2,1.8,2.0,5.0,2.0,2.6,2.0,0.8366600265340756,0.8366600265340756,1.0,0.0,1.224744871391589,0.7348469228349535,0.8498365855987975
Llama-1B,Llama-1B,5,12,5,2.8,2.2,3.2,5.0,3.0,3.2399999999999998,2.7333333333333334,1.0954451150103324,1.3038404810405297,1.3038404810405297,0.0,1.4142135623730951,1.0039920318408906,1.2110601416389966
Llama-1B,Llama-1B,5,13,5,1.6,1.0,1.8,5.0,3.6,2.6,1.4666666666666668,0.5477225575051662,0.0,0.4472135954999579,0.0,1.3416407864998738,0.1414213562373096,0.298142396999972
Llama-1B,Llama-1B,5,14,5,3.2,2.6,3.0,5.0,3.6,3.4799999999999995,2.933333333333333,1.0954451150103321,1.140175425099138,1.4142135623730951,0.0,1.140175425099138,0.9338094023943002,1.1879019787470309
Llama-1B,Llama-1B,5,15,5,1.8,1.4,1.8,5.0,2.8,2.56,1.6666666666666665,0.8366600265340756,0.5477225575051662,0.8366600265340756,0.0,1.4832396974191326,0.5176871642217913,0.7071067811865475
Llama-1B,Llama-1B,5,16,5,3.0,2.4,2.4,5.0,2.6,3.08,2.6,0.7071067811865476,0.8944271909999159,0.5477225575051661,0.0,1.140175425099138,0.6099180272790761,0.6411794687223781
Llama-1B,Llama-1B,5,17,5,2.6,2.6,2.6,5.0,3.6,3.28,2.6,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.0,0.5477225575051661,0.4381780460041329,0.5477225575051661
Llama-1B,Llama-1B,5,18,5,1.0,0.6,0.8,5.0,3.6,2.2,0.8,1.0,0.5477225575051661,0.8366600265340756,0.0,1.9493588689617927,0.28284271247461895,0.7673909622147558
Llama-1B,Llama-1B,5,19,5,2.6,2.0,2.0,5.0,3.6,3.04,2.2,0.5477225575051661,0.7071067811865476,0.0,0.0,0.8944271909999159,0.2190890230020665,0.38005847503304585
Llama-1B,Llama-1B,5,20,5,1.4,1.0,1.4,5.0,2.4,2.2399999999999998,1.2666666666666668,1.3416407864998738,1.0,1.3416407864998738,0.0,1.816590212458495,0.817312669668102,1.2110601416389968
Llama-1B,Llama-1B,5,21,5,2.8,2.0,2.4,5.0,3.4,3.12,2.3999999999999995,0.447213595499958,0.7071067811865476,1.140175425099138,0.0,0.5477225575051662,0.4604345773288536,0.7226494462892933
Llama-1B,Llama-1B,5,22,5,1.2,0.6,0.8,5.0,2.8,2.08,0.8666666666666666,1.0954451150103321,0.5477225575051661,0.8366600265340756,0.0,2.04939015319192,0.17888543819998312,0.8027729719194864
Llama-1B,Llama-1B,5,23,5,1.8,1.2,1.4,5.0,1.6,2.2,1.4666666666666666,0.4472135954999579,0.4472135954999579,0.5477225575051662,0.0,0.8944271909999159,0.3999999999999999,0.38005847503304596
Llama-1B,Llama-1B,6,0,5,2.2,1.6,1.6,5.0,4.4,2.96,1.8,0.8366600265340756,0.5477225575051661,0.5477225575051661,0.0,0.8944271909999159,0.4560701700396552,0.6055300708194982
Llama-1B,Llama-1B,6,1,5,1.6,1.6,1.4,5.0,4.2,2.7600000000000002,1.5333333333333334,0.5477225575051661,0.5477225575051661,0.5477225575051662,0.0,0.8366600265340756,0.1673320053068151,0.5055250296034367
Llama-1B,Llama-1B,6,2,5,1.6,1.2,2.2,5.0,5.0,3.0,1.6666666666666665,0.8944271909999159,0.4472135954999579,0.44721359549995787,0.0,0.0,0.3464101615137755,0.5773502691896258
Llama-1B,Llama-1B,6,3,5,2.0,1.8,2.8,4.8,4.4,3.16,2.2,1.0,0.8366600265340756,0.8366600265340756,0.44721359549995804,0.8944271909999159,0.6841052550594828,0.8692269873603533
Llama-1B,Llama-1B,6,4,5,1.6,1.6,1.6,5.0,5.0,2.96,1.6,1.3416407864998738,1.3416407864998738,1.3416407864998738,0.0,0.0,0.8049844718999245,1.3416407864998738
Llama-1B,Llama-1B,6,5,5,2.4,2.2,3.2,5.0,4.8,3.5200000000000005,2.6,1.140175425099138,1.0954451150103321,1.0954451150103321,0.0,0.44721359549995787,0.6723094525588647,1.0381607668264956
Llama-1B,Llama-1B,6,6,5,2.2,2.0,2.8,5.0,5.0,3.4,2.333333333333333,0.8366600265340756,1.0,1.0954451150103324,0.0,0.0,0.529150262212918,0.8819171036881968
Llama-1B,Llama-1B,6,7,5,1.6,1.4,2.6,5.0,5.0,3.12,1.8666666666666665,0.8944271909999159,1.140175425099138,1.51657508881031,0.0,0.0,0.6723094525588643,1.1205157542647741
Llama-1B,Llama-1B,6,8,5,1.0,1.0,1.8,5.0,5.0,2.76,1.2666666666666666,0.7071067811865476,0.7071067811865476,1.0954451150103321,0.0,0.0,0.49799598391954925,0.8299933065325821
Llama-1B,Llama-1B,6,9,5,2.4,2.0,3.0,5.0,4.0,3.28,2.4666666666666663,0.8944271909999159,0.7071067811865476,0.7071067811865476,0.0,0.0,0.4381780460041327,0.7302967433402214
Llama-8B,Llama-8B,1,0,5,4.0,4.0,4.4,5.0,5.0,4.4799999999999995,4.133333333333333,0.0,0.0,0.547722557505166,0.0,0.0,0.10954451150103277,0.1825741858350553
Llama-8B,Llama-8B,1,1,5,4.4,4.0,4.4,5.0,4.6,4.4799999999999995,4.266666666666667,0.8944271909999157,1.4142135623730951,0.8944271909999157,0.0,0.5477225575051663,0.7429670248402686,1.0645812948447544
Llama-8B,Llama-8B,1,2,5,4.8,4.6,4.8,5.0,5.0,4.84,4.733333333333333,0.4472135954999579,0.5477225575051662,0.4472135954999579,0.0,0.0,0.26076809620810587,0.4346134936801766
Llama-8B,Llama-8B,1,3,5,5.0,4.8,5.0,5.0,5.0,4.96,4.933333333333334,0.0,0.44721359549995787,0.0,0.0,0.0,0.08944271909999166,0.14907119849998582
Llama-8B,Llama-8B,1,4,5,4.8,4.8,4.4,5.0,4.8,4.76,4.666666666666667,0.4472135954999579,0.4472135954999579,0.894427190999916,0.0,0.4472135954999579,0.4335896677735761,0.577350269189626
Llama-8B,Llama-8B,1,5,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama-8B,Llama-8B,1,6,5,5.0,4.8,5.0,5.0,5.0,4.96,4.933333333333334,0.0,0.44721359549995787,0.0,0.0,0.0,0.08944271909999167,0.1490711984999859
Llama-8B,Llama-8B,1,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama-8B,Llama-8B,1,8,5,5.0,4.8,5.0,5.0,5.0,4.96,4.933333333333334,0.0,0.4472135954999579,0.0,0.0,0.0,0.08944271909999171,0.1490711984999859
Llama-8B,Llama-8B,1,9,5,4.8,4.8,4.8,5.0,5.0,4.88,4.8,0.44721359549995804,0.44721359549995804,0.44721359549995804,0.0,0.0,0.2683281572999746,0.44721359549995804
Llama-8B,Llama-8B,1,10,5,4.0,3.8,4.2,5.0,4.8,4.36,4.0,0.0,0.447213595499958,0.8366600265340756,0.0,0.44721359549995787,0.3286335345030997,0.408248290463863
Llama-8B,Llama-8B,2,0,5,4.4,4.2,4.6,5.0,5.0,4.64,4.4,0.5477225575051661,0.8366600265340756,0.5477225575051663,0.0,0.0,0.3577708763999658,0.5962847939999438
Llama-8B,Llama-8B,2,1,5,4.6,4.4,4.4,5.0,4.8,4.64,4.466666666666667,0.8944271909999159,1.3416407864998738,1.3416407864998738,0.0,0.4472135954999579,0.8049844718999243,1.1925695879998879
Llama-8B,Llama-8B,2,2,5,3.2,2.2,3.2,5.0,4.2,3.56,2.8666666666666663,0.447213595499958,0.447213595499958,0.447213595499958,0.0,0.44721359549995787,0.3577708763999664,0.447213595499958
Llama-8B,Llama-8B,2,3,5,3.2,3.0,3.4,5.0,4.0,3.72,3.2,1.0954451150103321,1.414213562373095,1.3416407864998738,0.0,1.414213562373095,1.035374328443583,1.260511360079269
Llama-8B,Llama-8B,2,4,5,4.4,4.4,5.0,5.0,5.0,4.76,4.6,0.5477225575051662,0.5477225575051662,0.0,0.0,0.0,0.21908902300206665,0.365148371670111
Llama-8B,Llama-8B,2,5,5,4.8,4.8,5.0,5.0,5.0,4.92,4.866666666666666,0.44721359549995787,0.44721359549995787,0.0,0.0,0.0,0.17888543819998348,0.2981423969999721
Llama-8B,Llama-8B,2,6,5,4.0,3.6,4.4,5.0,4.6,4.32,4.0,0.7071067811865476,1.140175425099138,0.8944271909999159,0.0,0.5477225575051662,0.6260990336999409,0.8819171036881969
Llama-8B,Llama-8B,2,7,5,4.4,4.0,4.2,5.0,4.8,4.4799999999999995,4.2,0.8944271909999159,1.4142135623730951,1.3038404810405297,0.0,0.44721359549995787,0.7949842765740716,1.192569587999888
Llama-8B,Llama-8B,2,8,5,3.2,2.2,3.2,4.8,2.8,3.2399999999999998,2.8666666666666663,0.8366600265340756,0.8366600265340756,0.8366600265340756,0.4472135954999579,1.3038404810405297,0.8294576541331087,0.8366600265340753
Llama-8B,Llama-8B,2,9,5,4.0,4.0,4.0,5.0,5.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama-8B,Llama-8B,2,10,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama-8B,Llama-8B,2,11,5,4.4,4.4,5.0,5.0,5.0,4.76,4.6,0.5477225575051662,0.5477225575051662,0.0,0.0,0.0,0.21908902300206665,0.36514837167011077
Llama-8B,Llama-8B,3,0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama-8B,Llama-8B,3,1,5,4.0,3.6,4.4,5.0,4.8,4.36,4.0,0.0,0.5477225575051661,0.547722557505166,0.0,0.44721359549995804,0.26076809620810576,0.3333333333333332
Llama-8B,Llama-8B,3,2,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama-8B,Llama-8B,3,3,5,3.4,3.2,3.4,5.0,4.2,3.8400000000000007,3.333333333333333,0.8944271909999159,0.8366600265340756,0.8944271909999159,0.0,0.8366600265340756,0.6693280212272606,0.8498365855987974
Llama-8B,Llama-8B,3,4,5,3.2,2.8,3.2,5.0,4.0,3.6399999999999997,3.0666666666666664,0.8366600265340756,1.0954451150103321,0.8366600265340756,0.0,1.0,0.7266360849833982,0.894427190999916
Llama-8B,Llama-8B,3,5,5,4.0,4.0,4.2,5.0,5.0,4.44,4.066666666666666,0.0,0.0,0.44721359549995787,0.0,0.0,0.08944271909999128,0.14907119849998557
Llama-8B,Llama-8B,3,6,5,3.4,3.2,3.2,5.0,3.8,3.72,3.2666666666666666,1.51657508881031,1.6431676725154984,1.6431676725154984,0.0,1.0954451150103321,1.1713240371477058,1.5881505666095461
Llama-8B,Llama-8B,3,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama-8B,Llama-8B,3,8,5,3.6,3.0,3.8,5.0,4.8,4.04,3.4666666666666663,1.140175425099138,1.5811388300841898,1.3038404810405297,0.0,0.44721359549995787,0.8294576541331088,1.3249737942901194
Llama-8B,Llama-8B,3,9,5,4.0,4.0,4.8,5.0,5.0,4.56,4.266666666666667,0.0,0.0,0.44721359549995787,0.0,0.0,0.08944271909999128,0.1490711984999863
Llama-8B,Llama-8B,3,10,5,4.0,3.2,3.6,5.0,4.0,3.96,3.6,0.0,0.447213595499958,0.5477225575051661,0.0,0.7071067811865476,0.2966479394838266,0.27888667551135865
Llama-8B,Llama-8B,3,11,5,4.4,4.2,4.6,5.0,5.0,4.64,4.4,0.5477225575051661,0.8366600265340756,0.5477225575051663,0.0,0.0,0.3577708763999658,0.5962847939999438
Llama-8B,Llama-8B,3,12,5,4.0,3.2,4.0,5.0,3.4,3.9200000000000004,3.733333333333333,0.7071067811865475,1.0954451150103324,0.7071067811865475,0.0,1.1401754250991378,0.715541752799933,0.8299933065325821
Llama-8B,Llama-8B,3,13,5,4.4,4.4,4.6,5.0,5.0,4.68,4.466666666666667,0.5477225575051663,0.5477225575051663,0.5477225575051663,0.0,0.0,0.30331501776206177,0.5055250296034368
Llama-8B,Llama-8B,3,14,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama-8B,Llama-8B,3,15,5,3.2,2.8,3.2,5.0,3.8,3.6,3.0666666666666664,0.8366600265340756,0.4472135954999579,0.8366600265340756,0.0,0.4472135954999579,0.4898979485566357,0.6831300510639732
Llama-8B,Llama-8B,3,16,5,4.0,3.4,4.0,5.0,3.8,4.04,3.8,0.0,0.5477225575051661,0.0,0.0,0.4472135954999579,0.16733200530681513,0.18257418583505539
Llama-8B,Llama-8B,3,17,5,3.6,2.6,3.4,5.0,4.2,3.7600000000000002,3.2,0.5477225575051661,0.5477225575051661,0.8944271909999159,0.0,0.8366600265340757,0.5366563145999497,0.6497862896539309
Llama-8B,Llama-8B,3,18,5,4.4,4.2,4.6,5.0,5.0,4.64,4.4,0.5477225575051663,0.4472135954999579,0.5477225575051661,0.0,0.0,0.2190890230020664,0.3651483716701108
Llama-8B,Llama-8B,3,19,5,4.6,4.6,4.8,5.0,5.0,4.8,4.666666666666666,0.8944271909999159,0.8944271909999159,0.4472135954999579,0.0,0.0,0.4472135954999579,0.74535599249993
Llama-8B,Llama-8B,3,20,5,4.0,4.0,4.6,5.0,5.0,4.5200000000000005,4.2,0.0,0.0,0.5477225575051661,0.0,0.0,0.10954451150103277,0.18257418583505533
Llama-8B,Llama-8B,3,21,5,4.0,4.0,4.2,5.0,5.0,4.44,4.066666666666666,0.0,0.0,0.44721359549995787,0.0,0.0,0.08944271909999128,0.14907119849998582
Llama-8B,Llama-8B,3,22,5,2.8,2.6,2.8,5.0,3.4,3.3200000000000003,2.7333333333333334,0.8366600265340756,0.8944271909999159,0.8366600265340756,0.0,1.140175425099138,0.7155417527999328,0.8299933065325822
Llama-8B,Llama-8B,3,23,5,4.6,4.8,5.0,5.0,5.0,4.88,4.8,0.5477225575051662,0.44721359549995804,0.0,0.0,0.0,0.17888543819998337,0.2981423969999721
Llama-8B,Llama-8B,4,0,5,4.0,3.4,4.2,5.0,4.4,4.2,3.8666666666666663,0.0,0.5477225575051662,0.44721359549995787,0.0,0.547722557505166,0.282842712474619,0.2981423969999719
Llama-8B,Llama-8B,4,1,5,3.4,3.4,4.4,5.0,4.4,4.119999999999999,3.733333333333333,0.5477225575051661,0.5477225575051661,0.5477225575051663,0.0,0.5477225575051663,0.4381780460041326,0.5477225575051661
Llama-8B,Llama-8B,4,2,5,2.0,1.4,2.8,5.0,3.6,2.96,2.0666666666666664,1.224744871391589,1.140175425099138,1.6431676725154984,0.0,2.073644135332772,1.1523888232710346,1.2995725793078619
Llama-8B,Llama-8B,4,3,5,5.0,4.8,5.0,5.0,5.0,4.96,4.933333333333334,0.0,0.44721359549995787,0.0,0.0,0.0,0.08944271909999141,0.14907119849998557
Llama-8B,Llama-8B,4,4,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama-8B,Llama-8B,4,5,5,4.0,4.0,4.0,5.0,5.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama-8B,Llama-8B,4,6,5,4.1,3.7,3.9,5.0,4.6,4.26,3.9,0.22360679774997894,0.6708203932499369,0.5477225575051661,0.0,0.5477225575051663,0.29664793948382684,0.36514837167011077
Llama-8B,Llama-8B,4,7,5,5.0,4.8,5.0,5.0,5.0,4.96,4.933333333333334,0.0,0.44721359549995804,0.0,0.0,0.0,0.0894427190999917,0.14907119849998587
Llama-8B,Llama-8B,4,8,5,3.8,3.8,3.8,5.0,5.0,4.279999999999999,3.8,2.1679483388678804,2.1679483388678804,2.1679483388678804,0.0,0.0,1.300769003320728,2.1679483388678804
Llama-8B,Llama-8B,4,9,5,3.8,3.2,3.4,5.0,4.2,3.9200000000000004,3.4666666666666663,0.447213595499958,0.8366600265340756,0.8944271909999159,0.0,0.8366600265340756,0.5761944116355175,0.6912147117775909
Llama-8B,Llama-8B,4,10,5,2.4,1.8,2.2,5.0,4.4,3.16,2.1333333333333333,2.1908902300206643,1.6431676725154984,2.04939015319192,0.0,0.5477225575051663,1.0620734437881403,1.9522067285795095
Llama-8B,Llama-8B,5,0,5,4.3,4.3,4.8,5.0,5.0,4.68,4.466666666666667,0.4472135954999579,0.4472135954999579,0.44721359549995787,0.0,0.0,0.22803508501982755,0.3800584750330461
Llama-8B,Llama-8B,5,1,5,3.6,3.0,3.6,5.0,4.4,3.9200000000000004,3.4,0.5477225575051661,0.7071067811865476,0.5477225575051661,0.0,0.5477225575051661,0.4147288270665547,0.5477225575051664
Llama-8B,Llama-8B,5,2,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama-8B,Llama-8B,5,3,5,3.0,2.4,3.0,5.0,3.4,3.3600000000000003,2.8,0.7071067811865476,0.5477225575051661,0.7071067811865476,0.0,0.5477225575051661,0.4560701700396551,0.6055300708194983
Llama-8B,Llama-8B,5,4,5,3.4,2.4,3.4,5.0,3.6,3.56,3.0666666666666664,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.0,0.8944271909999159,0.4979959839195493,0.5477225575051661
Llama-8B,Llama-8B,5,5,5,4.0,3.8,4.8,5.0,4.8,4.4799999999999995,4.2,0.0,0.44721359549995787,0.44721359549995787,0.0,0.44721359549995787,0.26832815729997456,0.2981423969999718
Llama-8B,Llama-8B,5,6,5,3.8,3.6,4.2,5.0,4.6,4.24,3.8666666666666663,0.447213595499958,0.8944271909999159,1.3038404810405297,0.0,0.894427190999916,0.698569967862919,0.8692269873603532
Llama-8B,Llama-8B,5,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama-8B,Llama-8B,5,8,5,4.0,3.6,4.4,5.0,4.8,4.359999999999999,4.0,0.7071067811865475,1.140175425099138,0.8944271909999159,0.0,0.4472135954999579,0.6066300355241241,0.8819171036881969
Llama-8B,Llama-8B,5,9,5,4.0,3.8,4.2,5.0,4.8,4.36,4.0,0.0,0.447213595499958,0.44721359549995787,0.0,0.44721359549995787,0.21908902300206667,0.23570226039551584
Llama-8B,Llama-8B,5,10,5,4.0,4.0,4.2,5.0,4.8,4.4,4.066666666666666,0.0,0.0,0.8366600265340756,0.0,0.44721359549995787,0.24494897427831772,0.2788866755113584
Llama-8B,Llama-8B,5,11,5,4.2,4.0,4.8,5.0,4.8,4.56,4.333333333333333,0.44721359549995787,0.7071067811865475,0.4472135954999579,0.0,0.4472135954999579,0.3577708763999664,0.47140452079103173
Llama-8B,Llama-8B,5,12,5,3.6,3.2,4.2,5.0,3.6,3.9200000000000004,3.6666666666666665,0.8944271909999159,1.3038404810405297,1.3038404810405297,0.0,1.6733200530681511,1.0158740079360233,1.154700538379251
Llama-8B,Llama-8B,5,13,5,4.0,3.8,3.8,5.0,4.6,4.24,3.8666666666666663,0.0,0.4472135954999579,0.4472135954999579,0.0,0.5477225575051663,0.26076809620810615,0.29814239699997214
Llama-8B,Llama-8B,5,14,5,3.8,3.2,4.0,5.0,5.0,4.2,3.6666666666666665,0.447213595499958,0.44721359549995787,0.0,0.0,0.0,0.14142135623731,0.235702260395516
Llama-8B,Llama-8B,5,15,5,3.6,3.0,3.4,5.0,4.0,3.8,3.333333333333333,0.5477225575051662,0.7071067811865476,0.8944271909999159,0.0,0.7071067811865475,0.5291502622129182,0.6666666666666666
Llama-8B,Llama-8B,5,16,5,4.0,3.4,4.0,5.0,4.2,4.12,3.8,0.0,0.5477225575051661,0.0,0.0,0.8366600265340756,0.2683281572999751,0.18257418583505547
Llama-8B,Llama-8B,5,17,5,3.6,3.0,3.2,5.0,4.0,3.7600000000000002,3.2666666666666666,0.5477225575051662,0.0,0.4472135954999579,0.0,0.0,0.167332005306815,0.2788866755113585
Llama-8B,Llama-8B,5,18,5,4.2,3.8,4.4,5.0,4.8,4.4399999999999995,4.133333333333334,0.44721359549995804,0.447213595499958,0.5477225575051663,0.0,0.44721359549995787,0.2966479394838263,0.3800584750330463
Llama-8B,Llama-8B,5,19,5,4.2,4.0,4.2,5.0,5.0,4.48,4.133333333333333,0.44721359549995787,0.7071067811865476,0.44721359549995787,0.0,0.0,0.3033150177620618,0.5055250296034369
Llama-8B,Llama-8B,5,20,5,4.0,3.4,4.2,5.0,4.4,4.2,3.8666666666666663,0.0,0.5477225575051661,0.44721359549995804,0.0,0.5477225575051661,0.28284271247461884,0.2981423969999719
Llama-8B,Llama-8B,5,21,5,3.8,3.8,4.2,5.0,4.8,4.32,3.9333333333333327,0.447213595499958,0.447213595499958,0.44721359549995787,0.0,0.44721359549995787,0.30331501776206227,0.3651483716701108
Llama-8B,Llama-8B,5,22,5,3.8,3.6,4.4,5.0,4.8,4.319999999999999,3.9333333333333327,0.44721359549995787,0.8944271909999159,0.8944271909999159,0.0,0.44721359549995787,0.521536192416212,0.7226494462892931
Llama-8B,Llama-8B,5,23,5,4.0,3.6,3.8,5.0,4.6,4.2,3.8,0.0,0.5477225575051661,0.8366600265340756,0.0,0.5477225575051662,0.37416573867739433,0.44721359549995804
Llama-8B,Llama-8B,6,0,5,3.0,2.8,3.8,5.0,5.0,3.9200000000000004,3.1999999999999997,0.0,0.4472135954999579,0.4472135954999579,0.0,0.0,0.17888543819998312,0.2981423969999719
Llama-8B,Llama-8B,6,1,5,3.6,3.6,4.2,5.0,5.0,4.279999999999999,3.8,0.8944271909999159,0.8944271909999159,0.44721359549995787,0.0,0.0,0.43817804600413285,0.7302967433402214
Llama-8B,Llama-8B,6,2,5,3.0,2.8,3.8,5.0,5.0,3.9200000000000004,3.1999999999999997,0.0,0.44721359549995787,0.44721359549995787,0.0,0.0,0.17888543819998312,0.2981423969999719
Llama-8B,Llama-8B,6,3,5,3.4,3.2,4.4,5.0,5.0,4.2,3.6666666666666665,0.5477225575051661,0.8366600265340756,0.5477225575051662,0.0,0.0,0.374165738677394,0.6236095644623235
Llama-8B,Llama-8B,6,4,5,4.4,4.0,4.6,5.0,5.0,4.6,4.333333333333333,0.5477225575051663,0.9999999999999999,0.5477225575051663,0.0,0.0,0.39999999999999986,0.6666666666666666
Llama-8B,Llama-8B,6,5,5,3.6,3.2,4.2,5.0,5.0,4.2,3.6666666666666665,0.5477225575051661,0.8366600265340756,0.8366600265340756,0.0,0.0,0.4242640687119284,0.7071067811865475
Llama-8B,Llama-8B,6,6,5,3.2,3.0,4.0,5.0,5.0,4.04,3.4,0.447213595499958,0.0,0.0,0.0,0.0,0.08944271909999166,0.14907119849998604
Llama-8B,Llama-8B,6,7,5,2.8,2.8,3.8,5.0,5.0,3.88,3.133333333333333,0.447213595499958,0.447213595499958,0.447213595499958,0.0,0.0,0.2683281572999748,0.447213595499958
Llama-8B,Llama-8B,6,8,5,1.8,1.8,2.8,5.0,4.8,3.2399999999999998,2.133333333333333,0.8366600265340756,0.8366600265340756,0.8366600265340756,0.0,0.44721359549995787,0.49799598391954947,0.8366600265340756
Llama-8B,Llama-8B,6,9,5,3.8,3.4,4.0,5.0,4.8,4.2,3.733333333333333,1.0954451150103321,1.51657508881031,1.0,0.0,0.4472135954999579,0.7615773105863909,1.187901978747031
Med42,Med42,1,0,5,4.5,4.5,4.0,4.5,4.5,4.4,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,1,1,5,4.0,3.0,4.0,5.0,5.0,4.2,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,1,2,5,4.6,4.6,5.0,5.0,5.0,4.84,4.733333333333333,0.22360679774997907,0.22360679774997907,0.0,0.0,0.0,0.08944271909999167,0.1490711984999859
Med42,Med42,1,3,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,1,4,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,1,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,1,6,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,1,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,1,8,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,1,9,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,1,10,5,4.0,4.0,4.2,5.0,5.0,4.44,4.066666666666666,0.0,0.0,0.44721359549995787,0.0,0.0,0.08944271909999128,0.14907119849998557
Med42,Med42,2,0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,2,1,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,2,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,2,3,5,3.0,3.0,4.0,5.0,4.8,3.96,3.333333333333333,0.0,0.0,0.0,0.0,0.44721359549995804,0.08944271909999167,0.0
Med42,Med42,2,4,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,2,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,2,6,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,2,7,5,4.6,4.6,5.0,5.0,5.0,4.84,4.733333333333333,0.22360679774997902,0.22360679774997902,0.0,0.0,0.0,0.08944271909999212,0.1490711984999863
Med42,Med42,2,8,5,4.0,3.4,4.4,5.0,4.4,4.24,3.9333333333333327,0.0,0.5477225575051661,0.5477225575051662,0.0,0.5477225575051662,0.3286335345030995,0.3651483716701106
Med42,Med42,2,9,5,4.0,4.0,4.0,5.0,5.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Med42,Med42,2,10,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
