model,category_id,iteration_number,question_index,question,model_answer,gold_answer,MedGPT1,MedGPT2,MedGPT3,MedGPT4,MedGPT5,MedGPT_overall_score,precision,recall,f1_score,synonyms_precision_dict,synonyms_recall_dict,synonyms_f1_dict,synonyms_precision_snomed,synonyms_recall_snomed,synonyms_f1_snomed,synonyms_precision_wn,synonyms_recall_wn,synonyms_f1_wn,synonyms_lemmatized_precision_dict,synonyms_lemmatized_recall_dict,synonyms_lemmatized_f1_dict,synonyms_lemmatized_precision_snomed,synonyms_lemmatized_recall_snomed,synonyms_lemmatized_f1_snomed,synonyms_lemmatized_precision_wn,synonyms_lemmatized_recall_wn,synonyms_lemmatized_f1_wn
Rephrased Gold Answers,3,5,17,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.3,0.5,0.37499999999999994,0.3,0.5,0.37499999999999994,0.3,0.5,0.37499999999999994,0.3,0.5,0.37499999999999994,0.3,0.5,0.37499999999999994,0.3,0.5,0.37499999999999994,0.3,0.5,0.37499999999999994
Rephrased Gold Answers,3,5,18,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.5,0.6666666666666666,0.5714285714285715,0.5,0.6666666666666666,0.5714285714285715,0.5,0.6666666666666666,0.5714285714285715,0.5,0.6666666666666666,0.5714285714285715,0.5,0.6666666666666666,0.5714285714285715,0.5,0.6666666666666666,0.5714285714285715,0.5,0.6666666666666666,0.5714285714285715
Rephrased Gold Answers,3,5,19,,,,4.0,4.0,5.0,5.0,5.0,4.6,0.2,0.25,0.22222222222222224,0.2,0.25,0.22222222222222224,0.2,0.25,0.22222222222222224,0.2,0.25,0.22222222222222224,0.2,0.25,0.22222222222222224,0.2,0.25,0.22222222222222224,0.2,0.25,0.22222222222222224
Rephrased Gold Answers,3,5,20,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.4,0.5,0.4444444444444445,0.0,0.0,0.0,0.4,0.5,0.4444444444444445,0.4,0.5,0.4444444444444445,0.0,0.0,0.0,0.4,0.5,0.4444444444444445
Rephrased Gold Answers,3,5,21,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.6666666666666666,0.5714285714285714,0.6153846153846153
Rephrased Gold Answers,3,5,22,,,,4.0,4.0,5.0,5.0,5.0,4.6,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.4
Rephrased Gold Answers,3,5,23,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.2857142857142857,0.25,0.26666666666666666,0.2857142857142857,0.25,0.26666666666666666,0.2857142857142857,0.25,0.26666666666666666,0.2857142857142857,0.25,0.26666666666666666,0.2857142857142857,0.25,0.26666666666666666,0.2857142857142857,0.25,0.26666666666666666,0.2857142857142857,0.25,0.26666666666666666
Rephrased Gold Answers,4,1,0,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5,0.5,0.5
Rephrased Gold Answers,4,1,1,,,,4.0,4.0,5.0,5.0,5.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.28571428571428575,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.28571428571428575
Rephrased Gold Answers,4,1,2,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.28571428571428575,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.28571428571428575
Rephrased Gold Answers,4,1,3,,,,4.0,4.0,5.0,5.0,5.0,4.6,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004
Rephrased Gold Answers,4,1,4,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.47058823529411764,0.5,0.48484848484848486,0.5882352941176471,0.625,0.6060606060606061,0.5294117647058824,0.5625,0.5454545454545455,0.47058823529411764,0.5,0.48484848484848486,0.5294117647058824,0.5625,0.5454545454545455,0.5294117647058824,0.5625,0.5454545454545455,0.47058823529411764,0.5,0.48484848484848486
Rephrased Gold Answers,4,1,5,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.4,0.25,0.3076923076923077,0.4,0.25,0.3076923076923077,0.4,0.25,0.3076923076923077,0.4,0.25,0.3076923076923077,0.4,0.25,0.3076923076923077,0.4,0.25,0.3076923076923077,0.4,0.25,0.3076923076923077
Rephrased Gold Answers,4,1,6,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.7333333333333333,0.8461538461538461,0.7857142857142856,0.8,0.9230769230769231,0.8571428571428571,0.7333333333333333,0.8461538461538461,0.7857142857142856,0.8,0.9230769230769231,0.8571428571428571,0.8,0.9230769230769231,0.8571428571428571,0.7333333333333333,0.8461538461538461,0.7857142857142856,0.8,0.9230769230769231,0.8571428571428571
Rephrased Gold Answers,4,1,7,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.3,0.5,0.37499999999999994,0.4,0.6666666666666666,0.5,0.3,0.5,0.37499999999999994,0.3,0.5,0.37499999999999994,0.3,0.5,0.37499999999999994,0.3,0.5,0.37499999999999994,0.3,0.5,0.37499999999999994
Rephrased Gold Answers,4,1,8,,,,4.0,4.0,3.0,5.0,5.0,4.2,0.5,0.7142857142857143,0.588235294117647,0.5,0.7142857142857143,0.588235294117647,0.5,0.7142857142857143,0.588235294117647,0.5,0.7142857142857143,0.588235294117647,0.5,0.7142857142857143,0.588235294117647,0.5,0.7142857142857143,0.588235294117647,0.5,0.7142857142857143,0.588235294117647
Rephrased Gold Answers,4,1,9,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.15384615384615385,0.25,0.1904761904761905,0.15384615384615385,0.25,0.1904761904761905,0.15384615384615385,0.25,0.1904761904761905,0.15384615384615385,0.25,0.1904761904761905,0.23076923076923078,0.375,0.2857142857142857,0.15384615384615385,0.25,0.1904761904761905,0.15384615384615385,0.25,0.1904761904761905
Rephrased Gold Answers,4,1,10,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.5,0.5625,0.5294117647058824,0.6111111111111112,0.6875,0.6470588235294118,0.5,0.5625,0.5294117647058824,0.5555555555555556,0.625,0.5882352941176471,0.6666666666666666,0.75,0.7058823529411765,0.5555555555555556,0.625,0.5882352941176471,0.5555555555555556,0.625,0.5882352941176471
Rephrased Gold Answers,4,2,0,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5,0.5,0.5
Rephrased Gold Answers,4,2,1,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.28571428571428575,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.28571428571428575
Rephrased Gold Answers,4,2,2,,,,4.0,4.0,5.0,5.0,5.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.28571428571428575,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.28571428571428575
Rephrased Gold Answers,4,2,3,,,,4.0,4.0,5.0,5.0,5.0,4.6,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004
Rephrased Gold Answers,4,2,4,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.5,0.5625,0.5294117647058824,0.5555555555555556,0.625,0.5882352941176471,0.5,0.5625,0.5294117647058824,0.5,0.5625,0.5294117647058824,0.5555555555555556,0.625,0.5882352941176471,0.5,0.5625,0.5294117647058824,0.5,0.5625,0.5294117647058824
Rephrased Gold Answers,4,2,5,,,,5.0,4.0,5.0,5.0,5.0,4.8,0.2222222222222222,0.25,0.23529411764705882,0.3333333333333333,0.375,0.35294117647058826,0.2222222222222222,0.25,0.23529411764705882,0.2222222222222222,0.25,0.23529411764705882,0.3333333333333333,0.375,0.35294117647058826,0.2222222222222222,0.25,0.23529411764705882,0.2222222222222222,0.25,0.23529411764705882
Rephrased Gold Answers,4,2,6,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.6875,0.8461538461538461,0.7586206896551724,0.75,0.9230769230769231,0.8275862068965517,0.6875,0.8461538461538461,0.7586206896551724,0.75,0.9230769230769231,0.8275862068965517,0.75,0.9230769230769231,0.8275862068965517,0.6875,0.8461538461538461,0.7586206896551724,0.75,0.9230769230769231,0.8275862068965517
Rephrased Gold Answers,4,2,7,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.1111111111111111,0.16666666666666666,0.13333333333333333
Rephrased Gold Answers,4,2,8,,,,4.0,3.0,2.0,5.0,5.0,3.8,0.5,0.7142857142857143,0.588235294117647,0.5,0.7142857142857143,0.588235294117647,0.5,0.7142857142857143,0.588235294117647,0.5,0.7142857142857143,0.588235294117647,0.5,0.7142857142857143,0.588235294117647,0.5,0.7142857142857143,0.588235294117647,0.5,0.7142857142857143,0.588235294117647
Rephrased Gold Answers,4,2,9,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.15384615384615385,0.25,0.1904761904761905,0.15384615384615385,0.25,0.1904761904761905,0.15384615384615385,0.25,0.1904761904761905,0.15384615384615385,0.25,0.1904761904761905,0.23076923076923078,0.375,0.2857142857142857,0.15384615384615385,0.25,0.1904761904761905,0.15384615384615385,0.25,0.1904761904761905
Rephrased Gold Answers,4,2,10,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.55,0.6875,0.6111111111111112,0.55,0.6875,0.6111111111111112,0.55,0.6875,0.6111111111111112,0.6,0.75,0.6666666666666665,0.6,0.75,0.6666666666666665,0.6,0.75,0.6666666666666665,0.6,0.75,0.6666666666666665
Rephrased Gold Answers,4,3,0,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5,0.5,0.5
Rephrased Gold Answers,4,3,1,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.25
Rephrased Gold Answers,4,3,2,,,,4.0,4.0,5.0,5.0,5.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.28571428571428575,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.28571428571428575
Rephrased Gold Answers,4,3,3,,,,4.0,4.0,5.0,5.0,5.0,4.6,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004
Rephrased Gold Answers,4,3,4,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.4117647058823529,0.4375,0.42424242424242425,0.5882352941176471,0.625,0.6060606060606061,0.47058823529411764,0.5,0.48484848484848486,0.4117647058823529,0.4375,0.42424242424242425,0.5294117647058824,0.5625,0.5454545454545455,0.5294117647058824,0.5625,0.5454545454545455,0.47058823529411764,0.5,0.48484848484848486
Rephrased Gold Answers,4,3,5,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.2222222222222222,0.25,0.23529411764705882,0.3333333333333333,0.375,0.35294117647058826,0.2222222222222222,0.25,0.23529411764705882,0.2222222222222222,0.25,0.23529411764705882,0.3333333333333333,0.375,0.35294117647058826,0.2222222222222222,0.25,0.23529411764705882,0.2222222222222222,0.25,0.23529411764705882
Rephrased Gold Answers,4,3,6,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.6666666666666666,0.7692307692307693,0.7142857142857142,0.8,0.9230769230769231,0.8571428571428571,0.6666666666666666,0.7692307692307693,0.7142857142857142,0.8,0.9230769230769231,0.8571428571428571,0.8,0.9230769230769231,0.8571428571428571,0.6666666666666666,0.7692307692307693,0.7142857142857142,0.8,0.9230769230769231,0.8571428571428571
Rephrased Gold Answers,4,3,7,,,,4.0,5.0,5.0,5.0,5.0,4.8,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.1111111111111111,0.16666666666666666,0.13333333333333333
Rephrased Gold Answers,4,3,8,,,,4.0,4.0,3.0,5.0,5.0,4.2,0.4,0.5714285714285714,0.47058823529411764,0.4,0.5714285714285714,0.47058823529411764,0.4,0.5714285714285714,0.47058823529411764,0.4,0.5714285714285714,0.47058823529411764,0.4,0.5714285714285714,0.47058823529411764,0.4,0.5714285714285714,0.47058823529411764,0.4,0.5714285714285714,0.47058823529411764
Rephrased Gold Answers,4,3,9,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.18181818181818182,0.25,0.2105263157894737,0.18181818181818182,0.25,0.2105263157894737,0.18181818181818182,0.25,0.2105263157894737,0.18181818181818182,0.25,0.2105263157894737,0.2727272727272727,0.375,0.3157894736842105,0.18181818181818182,0.25,0.2105263157894737,0.18181818181818182,0.25,0.2105263157894737
Rephrased Gold Answers,4,3,10,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.5294117647058824,0.5625,0.5454545454545455,0.6470588235294118,0.6875,0.6666666666666667,0.5294117647058824,0.5625,0.5454545454545455,0.5882352941176471,0.625,0.6060606060606061,0.7058823529411765,0.75,0.7272727272727272,0.5882352941176471,0.625,0.6060606060606061,0.5882352941176471,0.625,0.6060606060606061
Rephrased Gold Answers,4,4,0,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5,0.5,0.5
Rephrased Gold Answers,4,4,1,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.28571428571428575,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.28571428571428575
Rephrased Gold Answers,4,4,2,,,,4.0,4.0,5.0,5.0,5.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.28571428571428575,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.28571428571428575
Rephrased Gold Answers,4,4,3,,,,4.0,4.0,5.0,5.0,5.0,4.6,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004
Rephrased Gold Answers,4,4,4,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.5,0.5625,0.5294117647058824,0.5555555555555556,0.625,0.5882352941176471,0.5,0.5625,0.5294117647058824,0.5,0.5625,0.5294117647058824,0.5555555555555556,0.625,0.5882352941176471,0.5,0.5625,0.5294117647058824,0.5,0.5625,0.5294117647058824
Rephrased Gold Answers,4,4,5,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.4,0.25,0.3076923076923077,0.4,0.25,0.3076923076923077,0.4,0.25,0.3076923076923077,0.4,0.25,0.3076923076923077,0.4,0.25,0.3076923076923077,0.4,0.25,0.3076923076923077,0.4,0.25,0.3076923076923077
Rephrased Gold Answers,4,4,6,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.6666666666666666,0.7692307692307693,0.7142857142857142,0.8,0.9230769230769231,0.8571428571428571,0.6666666666666666,0.7692307692307693,0.7142857142857142,0.8,0.9230769230769231,0.8571428571428571,0.8,0.9230769230769231,0.8571428571428571,0.6666666666666666,0.7692307692307693,0.7142857142857142,0.8,0.9230769230769231,0.8571428571428571
Rephrased Gold Answers,4,4,7,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.3333333333333333,0.5,0.4,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.4
Rephrased Gold Answers,4,4,8,,,,4.0,4.0,3.0,5.0,5.0,4.2,0.5,0.7142857142857143,0.588235294117647,0.5,0.7142857142857143,0.588235294117647,0.5,0.7142857142857143,0.588235294117647,0.5,0.7142857142857143,0.588235294117647,0.5,0.7142857142857143,0.588235294117647,0.5,0.7142857142857143,0.588235294117647,0.5,0.7142857142857143,0.588235294117647
Rephrased Gold Answers,4,4,9,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.15384615384615385,0.25,0.1904761904761905,0.15384615384615385,0.25,0.1904761904761905,0.15384615384615385,0.25,0.1904761904761905,0.15384615384615385,0.25,0.1904761904761905,0.23076923076923078,0.375,0.2857142857142857,0.15384615384615385,0.25,0.1904761904761905,0.15384615384615385,0.25,0.1904761904761905
Rephrased Gold Answers,4,4,10,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.5,0.5625,0.5294117647058824,0.6111111111111112,0.6875,0.6470588235294118,0.5,0.5625,0.5294117647058824,0.5555555555555556,0.625,0.5882352941176471,0.6666666666666666,0.75,0.7058823529411765,0.5555555555555556,0.625,0.5882352941176471,0.5555555555555556,0.625,0.5882352941176471
Rephrased Gold Answers,4,5,0,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.3684210526315789,0.3888888888888889,0.37837837837837834,0.5789473684210527,0.6111111111111112,0.5945945945945946,0.3684210526315789,0.3888888888888889,0.37837837837837834,0.47368421052631576,0.5,0.4864864864864865,0.631578947368421,0.6666666666666666,0.6486486486486486,0.42105263157894735,0.4444444444444444,0.43243243243243246,0.47368421052631576,0.5,0.4864864864864865
Rephrased Gold Answers,4,5,1,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.25
Rephrased Gold Answers,4,5,2,,,,4.0,4.0,5.0,5.0,5.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.28571428571428575,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.28571428571428575
Rephrased Gold Answers,4,5,3,,,,4.0,4.0,5.0,5.0,5.0,4.6,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004,0.2,0.2,0.20000000000000004
Rephrased Gold Answers,4,5,4,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.5294117647058824,0.5625,0.5454545454545455,0.5882352941176471,0.625,0.6060606060606061,0.5294117647058824,0.5625,0.5454545454545455,0.5294117647058824,0.5625,0.5454545454545455,0.5882352941176471,0.625,0.6060606060606061,0.5294117647058824,0.5625,0.5454545454545455,0.5294117647058824,0.5625,0.5454545454545455
Rephrased Gold Answers,4,5,5,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.4,0.25,0.3076923076923077,0.4,0.25,0.3076923076923077,0.4,0.25,0.3076923076923077,0.4,0.25,0.3076923076923077,0.4,0.25,0.3076923076923077,0.4,0.25,0.3076923076923077,0.4,0.25,0.3076923076923077
Rephrased Gold Answers,4,5,6,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.4444444444444444,0.6153846153846154,0.5161290322580646,0.6111111111111112,0.8461538461538461,0.7096774193548387,0.4444444444444444,0.6153846153846154,0.5161290322580646,0.5555555555555556,0.7692307692307693,0.6451612903225806,0.6470588235294118,0.8461538461538461,0.7333333333333334,0.47058823529411764,0.6153846153846154,0.5333333333333333,0.5882352941176471,0.7692307692307693,0.6666666666666667
Rephrased Gold Answers,4,5,7,,,,4.0,5.0,5.0,5.0,5.0,4.8,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.1111111111111111,0.16666666666666666,0.13333333333333333
Rephrased Gold Answers,4,5,8,,,,4.0,4.0,3.0,5.0,5.0,4.2,0.4,0.5714285714285714,0.47058823529411764,0.4,0.5714285714285714,0.47058823529411764,0.4,0.5714285714285714,0.47058823529411764,0.4,0.5714285714285714,0.47058823529411764,0.4,0.5714285714285714,0.47058823529411764,0.4,0.5714285714285714,0.47058823529411764,0.4,0.5714285714285714,0.47058823529411764
Rephrased Gold Answers,4,5,9,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.14285714285714285,0.25,0.18181818181818182,0.21428571428571427,0.375,0.2727272727272727,0.14285714285714285,0.25,0.18181818181818182,0.21428571428571427,0.375,0.2727272727272727,0.21428571428571427,0.375,0.2727272727272727,0.14285714285714285,0.25,0.18181818181818182,0.21428571428571427,0.375,0.2727272727272727
Rephrased Gold Answers,4,5,10,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.5294117647058824,0.5625,0.5454545454545455,0.6470588235294118,0.6875,0.6666666666666667,0.5294117647058824,0.5625,0.5454545454545455,0.5882352941176471,0.625,0.6060606060606061,0.7058823529411765,0.75,0.7272727272727272,0.5882352941176471,0.625,0.6060606060606061,0.5882352941176471,0.625,0.6060606060606061
Rephrased Gold Answers,5,1,0,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.75,1.0,0.8571428571428571,0.75,1.0,0.8571428571428571,0.75,1.0,0.8571428571428571,0.75,1.0,0.8571428571428571,0.75,1.0,0.8571428571428571,0.75,1.0,0.8571428571428571,0.75,1.0,0.8571428571428571
Rephrased Gold Answers,5,1,1,,,,4.0,4.0,5.0,5.0,5.0,4.6,0.4,0.5,0.4444444444444445,0.4,0.5,0.4444444444444445,0.4,0.5,0.4444444444444445,0.4,0.5,0.4444444444444445,0.4,0.5,0.4444444444444445,0.4,0.5,0.4444444444444445,0.4,0.5,0.4444444444444445
Rephrased Gold Answers,5,1,2,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Rephrased Gold Answers,5,1,3,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.6666666666666666,1.0,0.8,0.6666666666666666,1.0,0.8,0.6666666666666666,1.0,0.8,0.6666666666666666,1.0,0.8,0.6666666666666666,1.0,0.8,0.6666666666666666,1.0,0.8,0.6666666666666666,1.0,0.8
Rephrased Gold Answers,5,1,4,,,,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rephrased Gold Answers,5,1,5,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Rephrased Gold Answers,5,1,6,,,,4.0,5.0,5.0,5.0,5.0,4.8,0.4,0.6666666666666666,0.5,0.4,0.6666666666666666,0.5,0.4,0.6666666666666666,0.5,0.4,0.6666666666666666,0.5,0.4,0.6666666666666666,0.5,0.4,0.6666666666666666,0.5,0.4,0.6666666666666666,0.5
Rephrased Gold Answers,5,1,7,,,,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rephrased Gold Answers,5,1,8,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.2857142857142857,0.4,0.3333333333333333,0.42857142857142855,0.6,0.5,0.2857142857142857,0.4,0.3333333333333333,0.42857142857142855,0.6,0.5,0.42857142857142855,0.6,0.5,0.2857142857142857,0.4,0.3333333333333333,0.42857142857142855,0.6,0.5
Rephrased Gold Answers,5,1,9,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Rephrased Gold Answers,5,1,10,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.5714285714285714,0.8,0.6666666666666666,0.5714285714285714,0.8,0.6666666666666666,0.5714285714285714,0.8,0.6666666666666666,0.5714285714285714,0.8,0.6666666666666666,0.5714285714285714,0.8,0.6666666666666666,0.5714285714285714,0.8,0.6666666666666666,0.5714285714285714,0.8,0.6666666666666666
Rephrased Gold Answers,5,1,11,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.2,0.25,0.22222222222222224,0.4,0.5,0.4444444444444445,0.2,0.25,0.22222222222222224,0.2,0.25,0.22222222222222224,0.4,0.5,0.4444444444444445,0.2,0.25,0.22222222222222224,0.2,0.25,0.22222222222222224
Rephrased Gold Answers,5,1,12,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
