model,subfolder,category_id,question_index,num_iterations,GPT1_mean,GPT2_mean,GPT3_mean,GPT4_mean,GPT5_mean,GPT_overall_score_mean,GPT_overall_score_wo_Q4&5_mean,GPT1_std,GPT2_std,GPT3_std,GPT4_std,GPT5_std,GPT_overall_score_std,GPT_overall_score_wo_Q4&5_std,nlp_model,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,synonyms_precision_dict_mean,synonyms_precision_dict_std,synonyms_recall_dict_mean,synonyms_recall_dict_std,synonyms_f1_dict_mean,synonyms_f1_dict_std,synonyms_precision_snomed_mean,synonyms_precision_snomed_std,synonyms_recall_snomed_mean,synonyms_recall_snomed_std,synonyms_f1_snomed_mean,synonyms_f1_snomed_std,synonyms_precision_wn_mean,synonyms_precision_wn_std,synonyms_recall_wn_mean,synonyms_recall_wn_std,synonyms_f1_wn_mean,synonyms_f1_wn_std,synonyms_lemmatized_precision_dict_mean,synonyms_lemmatized_precision_dict_std,synonyms_lemmatized_recall_dict_mean,synonyms_lemmatized_recall_dict_std,synonyms_lemmatized_f1_dict_mean,synonyms_lemmatized_f1_dict_std,synonyms_lemmatized_precision_snomed_mean,synonyms_lemmatized_precision_snomed_std,synonyms_lemmatized_recall_snomed_mean,synonyms_lemmatized_recall_snomed_std,synonyms_lemmatized_f1_snomed_mean,synonyms_lemmatized_f1_snomed_std,synonyms_lemmatized_precision_wn_mean,synonyms_lemmatized_precision_wn_std,synonyms_lemmatized_recall_wn_mean,synonyms_lemmatized_recall_wn_std,synonyms_lemmatized_f1_wn_mean,synonyms_lemmatized_f1_wn_std
Med42,Med42,3,6,1,85.0,80.0,90.0,100.0,95.0,90.0,85.0,,,,,,,,en_core_sci_lg,0.05660377358490566,,0.5,,0.1016949152542373,,0.05660377358490566,,0.5,,0.1016949152542373,,0.05660377358490566,,0.5,,0.1016949152542373,,0.07547169811320754,,0.6666666666666666,,0.13559322033898305,,0.0784313725490196,,0.6666666666666666,,0.14035087719298245,,0.0784313725490196,,0.6666666666666666,,0.14035087719298245,,0.0784313725490196,,0.6666666666666666,,0.14035087719298245,
Med42,Med42,3,7,1,90.0,85.0,90.0,100.0,95.0,92.0,88.33333333333333,,,,,,,,en_core_sci_lg,0.0851063829787234,,0.5,,0.14545454545454545,,0.0851063829787234,,0.5,,0.14545454545454545,,0.0851063829787234,,0.5,,0.14545454545454545,,0.10638297872340426,,0.625,,0.1818181818181818,,0.08695652173913043,,0.5,,0.14814814814814817,,0.08695652173913043,,0.5,,0.14814814814814817,,0.10869565217391304,,0.625,,0.18518518518518517,
Med42,Med42,3,8,1,41.0,50.0,60.0,100.0,70.0,64.2,50.333333333333336,,,,,,,,en_core_sci_lg,0.058823529411764705,,0.5,,0.10526315789473684,,0.058823529411764705,,0.5,,0.10526315789473684,,0.058823529411764705,,0.5,,0.10526315789473684,,0.058823529411764705,,0.5,,0.10526315789473684,,0.06,,0.5,,0.10714285714285712,,0.06,,0.5,,0.10714285714285712,,0.06,,0.5,,0.10714285714285712,
Med42,Med42,3,9,1,80.0,75.0,85.0,100.0,90.0,86.0,80.0,,,,,,,,en_core_sci_lg,0.03773584905660377,,0.6666666666666666,,0.07142857142857142,,0.03773584905660377,,0.6666666666666666,,0.07142857142857142,,0.05660377358490566,,1.0,,0.10714285714285715,,0.03773584905660377,,0.6666666666666666,,0.07142857142857142,,0.038461538461538464,,0.6666666666666666,,0.07272727272727274,,0.057692307692307696,,1.0,,0.1090909090909091,,0.038461538461538464,,0.6666666666666666,,0.07272727272727274,
Med42,Med42,3,10,1,85.0,80.0,90.0,100.0,90.0,89.0,85.0,,,,,,,,en_core_sci_lg,0.17073170731707318,,0.3387096774193548,,0.22702702702702704,,0.17886178861788618,,0.3548387096774194,,0.23783783783783788,,0.17073170731707318,,0.3387096774193548,,0.22702702702702704,,0.2032520325203252,,0.4032258064516129,,0.2702702702702703,,0.21008403361344538,,0.423728813559322,,0.2808988764044944,,0.16806722689075632,,0.3389830508474576,,0.2247191011235955,,0.20168067226890757,,0.4067796610169492,,0.26966292134831465,
Med42,Med42,3,11,1,85.0,80.0,90.0,100.0,95.0,90.0,85.0,,,,,,,,en_core_sci_lg,0.0898876404494382,,0.42105263157894735,,0.14814814814814814,,0.10112359550561797,,0.47368421052631576,,0.16666666666666669,,0.0898876404494382,,0.42105263157894735,,0.14814814814814814,,0.11235955056179775,,0.5263157894736842,,0.1851851851851852,,0.11627906976744186,,0.5263157894736842,,0.1904761904761905,,0.09302325581395349,,0.42105263157894735,,0.1523809523809524,,0.11627906976744186,,0.5263157894736842,,0.1904761904761905,
Med42,Med42,4,0,1,40.0,30.0,50.0,100.0,40.0,52.0,40.0,,,,,,,,en_core_sci_lg,0.03636363636363636,,0.4,,0.06666666666666667,,0.03636363636363636,,0.4,,0.06666666666666667,,0.03636363636363636,,0.4,,0.06666666666666667,,0.05454545454545454,,0.6,,0.09999999999999999,,0.05555555555555555,,0.6,,0.10169491525423728,,0.05555555555555555,,0.6,,0.10169491525423728,,0.05555555555555555,,0.6,,0.10169491525423728,
Med42,Med42,4,1,1,81.0,75.0,90.0,100.0,100.0,89.2,82.0,,,,,,,,en_core_sci_lg,0.05405405405405406,,0.8,,0.10126582278481013,,0.06756756756756757,,1.0,,0.12658227848101267,,0.05405405405405406,,0.8,,0.10126582278481013,,0.06756756756756757,,1.0,,0.12658227848101267,,0.0684931506849315,,1.0,,0.1282051282051282,,0.0547945205479452,,0.8,,0.10256410256410256,,0.0684931506849315,,1.0,,0.1282051282051282,
Med42,Med42,4,2,1,40.0,30.0,20.0,100.0,20.0,42.0,30.0,,,,,,,,en_core_sci_lg,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
Med42,Med42,4,3,1,0.0,0.0,0.0,100.0,0.0,20.0,0.0,,,,,,,,en_core_sci_lg,0.0,,0.0,,0.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,
Med42,Med42,4,4,1,20.0,30.0,40.0,100.0,50.0,48.0,30.0,,,,,,,,en_core_sci_lg,0.015384615384615385,,0.16666666666666666,,0.028169014084507043,,0.015384615384615385,,0.16666666666666666,,0.028169014084507043,,0.015384615384615385,,0.16666666666666666,,0.028169014084507043,,0.015384615384615385,,0.16666666666666666,,0.028169014084507043,,0.015625,,0.16666666666666666,,0.02857142857142857,,0.015625,,0.16666666666666666,,0.02857142857142857,,0.015625,,0.16666666666666666,,0.02857142857142857,
Med42,Med42,4,5,1,75.0,70.0,85.0,100.0,90.0,84.0,76.66666666666667,,,,,,,,en_core_sci_lg,0.0684931506849315,,1.0,,0.1282051282051282,,0.0684931506849315,,1.0,,0.1282051282051282,,0.0684931506849315,,1.0,,0.1282051282051282,,0.0684931506849315,,1.0,,0.1282051282051282,,0.07246376811594203,,1.0,,0.13513513513513511,,0.07246376811594203,,1.0,,0.13513513513513511,,0.07246376811594203,,1.0,,0.13513513513513511,
Med42,Med42,4,6,1,81.0,75.0,85.0,100.0,90.0,86.2,80.33333333333333,,,,,,,,en_core_sci_lg,0.029411764705882353,,0.6666666666666666,,0.056338028169014086,,0.029411764705882353,,0.6666666666666666,,0.056338028169014086,,0.029411764705882353,,0.6666666666666666,,0.056338028169014086,,0.029411764705882353,,0.6666666666666666,,0.056338028169014086,,0.04411764705882353,,1.0,,0.08450704225352113,,0.029411764705882353,,0.6666666666666666,,0.056338028169014086,,0.029411764705882353,,0.6666666666666666,,0.056338028169014086,
Med42,Med42,4,7,1,61.0,50.0,70.0,100.0,80.0,72.0,60.333333333333336,,,,,,,,en_core_sci_lg,0.025974025974025976,,0.5,,0.04938271604938272,,0.05194805194805195,,1.0,,0.09876543209876544,,0.025974025974025976,,0.5,,0.04938271604938272,,0.025974025974025976,,0.5,,0.04938271604938272,,0.0410958904109589,,0.75,,0.07792207792207792,,0.0410958904109589,,0.75,,0.07792207792207792,,0.0410958904109589,,0.75,,0.07792207792207792,
Med42,Med42,4,8,1,95.0,90.0,90.0,100.0,100.0,95.0,91.66666666666669,,,,,,,,en_core_sci_lg,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.017857142857142856,,0.5,,0.03448275862068965,,0.0,,0.0,,0.0,,0.017857142857142856,,0.5,,0.03448275862068965,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
Med42,Med42,4,9,1,81.0,90.0,95.0,100.0,100.0,93.2,88.66666666666667,,,,,,,,en_core_sci_lg,0.02631578947368421,,0.75,,0.05084745762711864,,0.02631578947368421,,0.75,,0.05084745762711864,,0.02631578947368421,,0.75,,0.05084745762711864,,0.02631578947368421,,0.75,,0.05084745762711864,,0.036036036036036036,,1.0,,0.06956521739130435,,0.02702702702702703,,0.75,,0.052173913043478265,,0.02702702702702703,,0.75,,0.052173913043478265,
Meditron,Meditron_api,1,0,1,60.0,50.0,40.0,100.0,80.0,66.0,50.0,,,,,,,,en_core_sci_lg,0.25,,0.2564102564102564,,0.2531645569620253,,0.275,,0.28205128205128205,,0.27848101265822783,,0.25,,0.2564102564102564,,0.2531645569620253,,0.3,,0.3076923076923077,,0.3037974683544304,,0.3055555555555556,,0.3235294117647059,,0.31428571428571433,,0.25,,0.2647058823529412,,0.2571428571428572,,0.25,,0.2647058823529412,,0.2571428571428572,
Meditron,Meditron_api,1,1,1,60.0,50.0,70.0,100.0,80.0,72.0,60.0,,,,,,,,en_core_sci_lg,0.04395604395604396,,0.4,,0.07920792079207922,,0.04395604395604396,,0.4,,0.07920792079207922,,0.04395604395604396,,0.4,,0.07920792079207922,,0.04395604395604396,,0.4,,0.07920792079207922,,0.0449438202247191,,0.4,,0.08080808080808081,,0.0449438202247191,,0.4,,0.08080808080808081,,0.0449438202247191,,0.4,,0.08080808080808081,
Meditron,Meditron_api,1,2,1,85.0,80.0,90.0,100.0,95.0,90.0,85.0,,,,,,,,en_core_sci_lg,0.10638297872340426,,0.45454545454545453,,0.17241379310344826,,0.1276595744680851,,0.5454545454545454,,0.2068965517241379,,0.10638297872340426,,0.45454545454545453,,0.17241379310344826,,0.14893617021276595,,0.6363636363636364,,0.24137931034482757,,0.15217391304347827,,0.6363636363636364,,0.2456140350877193,,0.10869565217391304,,0.45454545454545453,,0.1754385964912281,,0.15217391304347827,,0.6363636363636364,,0.2456140350877193,
Meditron,Meditron_api,1,3,1,75.0,70.0,65.0,100.0,85.0,79.0,70.0,,,,,,,,en_core_sci_lg,0.1095890410958904,,0.2857142857142857,,0.15841584158415842,,0.1232876712328767,,0.32142857142857145,,0.1782178217821782,,0.1232876712328767,,0.32142857142857145,,0.1782178217821782,,0.1095890410958904,,0.2857142857142857,,0.15841584158415842,,0.125,,0.32142857142857145,,0.18,,0.1111111111111111,,0.2857142857142857,,0.16,,0.1111111111111111,,0.2857142857142857,,0.16,
Meditron,Meditron_api,1,4,1,70.0,60.0,50.0,90.0,70.0,68.0,60.0,,,,,,,,en_core_sci_lg,0.1927710843373494,,0.3902439024390244,,0.25806451612903225,,0.20481927710843373,,0.4146341463414634,,0.27419354838709675,,0.1927710843373494,,0.3902439024390244,,0.25806451612903225,,0.21686746987951808,,0.43902439024390244,,0.2903225806451613,,0.225,,0.45,,0.3,,0.2125,,0.425,,0.2833333333333333,,0.2125,,0.425,,0.2833333333333333,
Meditron,Meditron_api,1,5,1,60.0,50.0,40.0,100.0,80.0,66.0,50.0,,,,,,,,en_core_sci_lg,0.0625,,0.2857142857142857,,0.10256410256410256,,0.0625,,0.2857142857142857,,0.10256410256410256,,0.0625,,0.2857142857142857,,0.10256410256410256,,0.0625,,0.2857142857142857,,0.10256410256410256,,0.0625,,0.3333333333333333,,0.10526315789473684,,0.0625,,0.3333333333333333,,0.10526315789473684,,0.0625,,0.3333333333333333,,0.10526315789473684,
Meditron,Meditron_api,1,6,1,90.0,85.0,90.0,100.0,95.0,92.0,88.33333333333333,,,,,,,,en_core_sci_lg,0.14285714285714285,,0.7777777777777778,,0.24137931034482757,,0.14285714285714285,,0.7777777777777778,,0.24137931034482757,,0.14285714285714285,,0.7777777777777778,,0.24137931034482757,,0.1836734693877551,,1.0,,0.3103448275862069,,0.19148936170212766,,1.0,,0.32142857142857145,,0.1702127659574468,,0.8888888888888888,,0.2857142857142857,,0.19148936170212766,,1.0,,0.32142857142857145,
Meditron,Meditron_api,1,7,1,95.0,90.0,85.0,100.0,95.0,93.0,90.0,,,,,,,,en_core_sci_lg,0.06818181818181818,,0.6,,0.1224489795918367,,0.06818181818181818,,0.6,,0.1224489795918367,,0.06818181818181818,,0.6,,0.1224489795918367,,0.06818181818181818,,0.6,,0.1224489795918367,,0.07317073170731707,,0.6,,0.13043478260869565,,0.07317073170731707,,0.6,,0.13043478260869565,,0.07317073170731707,,0.6,,0.13043478260869565,
Meditron,Meditron_api,1,8,1,90.0,85.0,95.0,100.0,100.0,94.0,90.0,,,,,,,,en_core_sci_lg,0.25,,0.8571428571428571,,0.3870967741935483,,0.25,,0.8571428571428571,,0.3870967741935483,,0.25,,0.8571428571428571,,0.3870967741935483,,0.25,,0.8571428571428571,,0.3870967741935483,,0.2608695652173913,,0.8571428571428571,,0.4,,0.2608695652173913,,0.8571428571428571,,0.4,,0.2608695652173913,,0.8571428571428571,,0.4,
Meditron,Meditron_api,1,9,1,75.0,70.0,85.0,100.0,90.0,84.0,76.66666666666667,,,,,,,,en_core_sci_lg,0.10714285714285714,,0.20689655172413793,,0.1411764705882353,,0.125,,0.2413793103448276,,0.16470588235294117,,0.10714285714285714,,0.20689655172413793,,0.1411764705882353,,0.19642857142857142,,0.3793103448275862,,0.2588235294117647,,0.16981132075471697,,0.3103448275862069,,0.2195121951219512,,0.11320754716981132,,0.20689655172413793,,0.14634146341463414,,0.20754716981132076,,0.3793103448275862,,0.2682926829268293,
Meditron,Meditron_api,1,10,1,60.0,50.0,50.0,100.0,80.0,68.0,53.333333333333336,,,,,,,,en_core_sci_lg,0.3076923076923077,,0.1875,,0.23300970873786409,,0.358974358974359,,0.21875,,0.27184466019417475,,0.3076923076923077,,0.1875,,0.23300970873786409,,0.358974358974359,,0.21875,,0.27184466019417475,,0.38461538461538464,,0.234375,,0.29126213592233013,,0.3333333333333333,,0.203125,,0.2524271844660194,,0.358974358974359,,0.21875,,0.27184466019417475,
Meditron,Meditron_api,3,0,1,95.0,90.0,85.0,100.0,90.0,92.0,90.0,,,,,,,,en_core_sci_lg,0.029411764705882353,,0.16666666666666666,,0.05,,0.029411764705882353,,0.16666666666666666,,0.05,,0.029411764705882353,,0.16666666666666666,,0.05,,0.029411764705882353,,0.16666666666666666,,0.05,,0.09090909090909091,,0.5,,0.15384615384615385,,0.030303030303030304,,0.16666666666666666,,0.05128205128205128,,0.030303030303030304,,0.16666666666666666,,0.05128205128205128,
Meditron,Meditron_api,3,1,1,100.0,95.0,95.0,100.0,100.0,98.0,96.66666666666669,,,,,,,,en_core_sci_lg,0.16666666666666666,,0.6,,0.2608695652173913,,0.16666666666666666,,0.6,,0.2608695652173913,,0.16666666666666666,,0.6,,0.2608695652173913,,0.16666666666666666,,0.6,,0.2608695652173913,,0.16666666666666666,,0.6,,0.2608695652173913,,0.16666666666666666,,0.6,,0.2608695652173913,,0.16666666666666666,,0.6,,0.2608695652173913,
Meditron,Meditron_api,3,2,1,81.0,75.0,90.0,100.0,95.0,88.2,82.0,,,,,,,,en_core_sci_lg,0.25,,0.42857142857142855,,0.3157894736842105,,0.25,,0.42857142857142855,,0.3157894736842105,,0.25,,0.42857142857142855,,0.3157894736842105,,0.3333333333333333,,0.5714285714285714,,0.4210526315789474,,0.25,,0.42857142857142855,,0.3157894736842105,,0.25,,0.42857142857142855,,0.3157894736842105,,0.3333333333333333,,0.5714285714285714,,0.4210526315789474,
Meditron,Meditron_api,3,3,1,85.0,80.0,90.0,100.0,90.0,89.0,85.0,,,,,,,,en_core_sci_lg,0.075,,0.75,,0.13636363636363635,,0.075,,0.75,,0.13636363636363635,,0.075,,0.75,,0.13636363636363635,,0.075,,0.75,,0.13636363636363635,,0.07692307692307693,,0.75,,0.13953488372093026,,0.07692307692307693,,0.75,,0.13953488372093026,,0.07692307692307693,,0.75,,0.13953488372093026,
Meditron,Meditron_api,3,4,1,60.0,50.0,70.0,100.0,80.0,72.0,60.0,,,,,,,,en_core_sci_lg,0.11428571428571428,,1.0,,0.20512820512820512,,0.11428571428571428,,1.0,,0.20512820512820512,,0.11428571428571428,,1.0,,0.20512820512820512,,0.11428571428571428,,1.0,,0.20512820512820512,,0.12903225806451613,,1.0,,0.2285714285714286,,0.12903225806451613,,1.0,,0.2285714285714286,,0.12903225806451613,,1.0,,0.2285714285714286,
Meditron,Meditron_api,3,5,1,90.0,85.0,95.0,100.0,100.0,94.0,90.0,,,,,,,,en_core_sci_lg,0.06666666666666667,,0.3333333333333333,,0.1111111111111111,,0.06666666666666667,,0.3333333333333333,,0.1111111111111111,,0.06666666666666667,,0.3333333333333333,,0.1111111111111111,,0.06666666666666667,,0.3333333333333333,,0.1111111111111111,,0.06666666666666667,,0.3333333333333333,,0.1111111111111111,,0.06666666666666667,,0.3333333333333333,,0.1111111111111111,,0.06666666666666667,,0.3333333333333333,,0.1111111111111111,
Meditron,Meditron_api,3,6,1,61.0,50.0,70.0,100.0,60.0,68.0,60.333333333333336,,,,,,,,en_core_sci_lg,0.0625,,0.6666666666666666,,0.11428571428571428,,0.0625,,0.6666666666666666,,0.11428571428571428,,0.0625,,0.6666666666666666,,0.11428571428571428,,0.078125,,0.8333333333333334,,0.14285714285714285,,0.08196721311475409,,0.8333333333333334,,0.14925373134328357,,0.08196721311475409,,0.8333333333333334,,0.14925373134328357,,0.08196721311475409,,0.8333333333333334,,0.14925373134328357,
Meditron,Meditron_api,3,7,1,90.0,85.0,80.0,100.0,95.0,90.0,85.0,,,,,,,,en_core_sci_lg,0.028985507246376812,,0.25,,0.051948051948051945,,0.043478260869565216,,0.375,,0.07792207792207792,,0.028985507246376812,,0.25,,0.051948051948051945,,0.057971014492753624,,0.5,,0.10389610389610389,,0.046153846153846156,,0.375,,0.08219178082191782,,0.046153846153846156,,0.375,,0.08219178082191782,,0.06153846153846154,,0.5,,0.10958904109589042,
Meditron,Meditron_api,3,8,1,41.0,30.0,50.0,90.0,40.0,50.2,40.333333333333336,,,,,,,,en_core_sci_lg,0.11764705882352941,,0.3333333333333333,,0.1739130434782609,,0.11764705882352941,,0.3333333333333333,,0.1739130434782609,,0.11764705882352941,,0.3333333333333333,,0.1739130434782609,,0.11764705882352941,,0.3333333333333333,,0.1739130434782609,,0.11764705882352941,,0.3333333333333333,,0.1739130434782609,,0.11764705882352941,,0.3333333333333333,,0.1739130434782609,,0.11764705882352941,,0.3333333333333333,,0.1739130434782609,
Meditron,Meditron_api,3,9,1,90.0,85.0,80.0,100.0,95.0,90.0,85.0,,,,,,,,en_core_sci_lg,0.0392156862745098,,0.6666666666666666,,0.07407407407407407,,0.0392156862745098,,0.6666666666666666,,0.07407407407407407,,0.0392156862745098,,0.6666666666666666,,0.07407407407407407,,0.0392156862745098,,0.6666666666666666,,0.07407407407407407,,0.04081632653061224,,0.6666666666666666,,0.07692307692307691,,0.04081632653061224,,0.6666666666666666,,0.07692307692307691,,0.04081632653061224,,0.6666666666666666,,0.07692307692307691,
Meditron,Meditron_api,3,10,1,85.0,75.0,80.0,100.0,90.0,86.0,80.0,,,,,,,,en_core_sci_lg,0.4146341463414634,,0.27419354838709675,,0.3300970873786408,,0.4146341463414634,,0.27419354838709675,,0.3300970873786408,,0.4146341463414634,,0.27419354838709675,,0.3300970873786408,,0.4634146341463415,,0.3064516129032258,,0.36893203883495146,,0.475,,0.3220338983050847,,0.3838383838383838,,0.425,,0.288135593220339,,0.3434343434343435,,0.45,,0.3050847457627119,,0.36363636363636365,
Meditron,Meditron_api,3,11,1,75.0,70.0,80.0,100.0,90.0,83.0,75.0,,,,,,,,en_core_sci_lg,0.16216216216216217,,0.3157894736842105,,0.21428571428571427,,0.16216216216216217,,0.3157894736842105,,0.21428571428571427,,0.16216216216216217,,0.3157894736842105,,0.21428571428571427,,0.21621621621621623,,0.42105263157894735,,0.28571428571428575,,0.20588235294117646,,0.3684210526315789,,0.2641509433962264,,0.20588235294117646,,0.3684210526315789,,0.2641509433962264,,0.23529411764705882,,0.42105263157894735,,0.3018867924528302,
Meditron,Meditron_api,4,0,1,81.0,75.0,90.0,100.0,95.0,88.2,82.0,,,,,,,,en_core_sci_lg,0.125,,0.4,,0.19047619047619047,,0.125,,0.4,,0.19047619047619047,,0.125,,0.4,,0.19047619047619047,,0.125,,0.4,,0.19047619047619047,,0.13333333333333333,,0.4,,0.2,,0.13333333333333333,,0.4,,0.2,,0.13333333333333333,,0.4,,0.2,
Meditron,Meditron_api,4,1,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,en_core_sci_lg,0.08571428571428572,,0.6,,0.15,,0.08571428571428572,,0.6,,0.15,,0.08571428571428572,,0.6,,0.15,,0.11428571428571428,,0.8,,0.19999999999999998,,0.08823529411764706,,0.6,,0.15384615384615385,,0.08823529411764706,,0.6,,0.15384615384615385,,0.11764705882352941,,0.8,,0.20512820512820512,
Meditron,Meditron_api,4,2,1,81.0,70.0,85.0,100.0,90.0,85.2,78.66666666666667,,,,,,,,en_core_sci_lg,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
Meditron,Meditron_api,4,3,1,41.0,30.0,50.0,100.0,60.0,56.2,40.333333333333336,,,,,,,,en_core_sci_lg,0.07692307692307693,,0.6666666666666666,,0.13793103448275862,,0.07692307692307693,,0.6666666666666666,,0.13793103448275862,,0.07692307692307693,,0.6666666666666666,,0.13793103448275862,,0.07692307692307693,,0.6666666666666666,,0.13793103448275862,,0.07692307692307693,,0.6666666666666666,,0.13793103448275862,,0.07692307692307693,,0.6666666666666666,,0.13793103448275862,,0.07692307692307693,,0.6666666666666666,,0.13793103448275862,
Meditron,Meditron_api,4,4,1,60.0,50.0,70.0,100.0,80.0,72.0,60.0,,,,,,,,en_core_sci_lg,0.03333333333333333,,0.3333333333333333,,0.0606060606060606,,0.03333333333333333,,0.3333333333333333,,0.0606060606060606,,0.05,,0.5,,0.09090909090909091,,0.05,,0.5,,0.09090909090909091,,0.03508771929824561,,0.3333333333333333,,0.06349206349206349,,0.05263157894736842,,0.5,,0.09523809523809525,,0.05263157894736842,,0.5,,0.09523809523809525,
Meditron,Meditron_api,4,5,1,81.0,70.0,60.0,100.0,80.0,78.2,70.33333333333333,,,,,,,,en_core_sci_lg,0.36363636363636365,,0.8,,0.5000000000000001,,0.36363636363636365,,0.8,,0.5000000000000001,,0.36363636363636365,,0.8,,0.5000000000000001,,0.36363636363636365,,0.8,,0.5000000000000001,,0.36363636363636365,,0.8,,0.5000000000000001,,0.36363636363636365,,0.8,,0.5000000000000001,,0.36363636363636365,,0.8,,0.5000000000000001,
Meditron,Meditron_api,4,6,1,81.0,75.0,85.0,100.0,90.0,86.2,80.33333333333333,,,,,,,,en_core_sci_lg,0.06451612903225806,,0.6666666666666666,,0.1176470588235294,,0.06451612903225806,,0.6666666666666666,,0.1176470588235294,,0.06451612903225806,,0.6666666666666666,,0.1176470588235294,,0.06451612903225806,,0.6666666666666666,,0.1176470588235294,,0.06451612903225806,,0.6666666666666666,,0.1176470588235294,,0.06451612903225806,,0.6666666666666666,,0.1176470588235294,,0.06451612903225806,,0.6666666666666666,,0.1176470588235294,
Meditron,Meditron_api,4,7,1,61.0,50.0,70.0,100.0,80.0,72.0,60.333333333333336,,,,,,,,en_core_sci_lg,0.03614457831325301,,0.75,,0.0689655172413793,,0.04819277108433735,,1.0,,0.09195402298850576,,0.03614457831325301,,0.75,,0.0689655172413793,,0.03614457831325301,,0.75,,0.0689655172413793,,0.038461538461538464,,0.75,,0.07317073170731708,,0.038461538461538464,,0.75,,0.07317073170731708,,0.038461538461538464,,0.75,,0.07317073170731708,
Meditron,Meditron_api,4,8,1,95.0,90.0,95.0,100.0,95.0,95.0,93.33333333333331,,,,,,,,en_core_sci_lg,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.01694915254237288,,0.5,,0.03278688524590164,,0.0,,0.0,,0.0,,0.017241379310344827,,0.5,,0.03333333333333333,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
Meditron,Meditron_api,4,9,1,95.0,90.0,100.0,100.0,100.0,97.0,95.0,,,,,,,,en_core_sci_lg,0.08108108108108109,,0.75,,0.14634146341463414,,0.08108108108108109,,0.75,,0.14634146341463414,,0.08108108108108109,,0.75,,0.14634146341463414,,0.08108108108108109,,0.75,,0.14634146341463414,,0.09090909090909091,,0.75,,0.16216216216216214,,0.09090909090909091,,0.75,,0.16216216216216214,,0.09090909090909091,,0.75,,0.16216216216216214,
Meditron,Meditron_cluster,1,0,1,50.0,40.0,30.0,100.0,70.0,58.0,40.0,,,,,,,,en_core_sci_lg,0.18,,0.23076923076923078,,0.20224719101123595,,0.22,,0.28205128205128205,,0.24719101123595508,,0.18,,0.23076923076923078,,0.20224719101123595,,0.2,,0.2564102564102564,,0.2247191011235955,,0.2127659574468085,,0.29411764705882354,,0.24691358024691357,,0.1702127659574468,,0.23529411764705882,,0.19753086419753088,,0.19148936170212766,,0.2647058823529412,,0.22222222222222224,
Meditron,Meditron_cluster,1,1,1,90.0,85.0,90.0,100.0,100.0,93.0,88.33333333333333,,,,,,,,en_core_sci_lg,0.13333333333333333,,0.6,,0.2181818181818182,,0.13333333333333333,,0.6,,0.2181818181818182,,0.13333333333333333,,0.6,,0.2181818181818182,,0.13333333333333333,,0.6,,0.2181818181818182,,0.13953488372093023,,0.6,,0.22641509433962265,,0.13953488372093023,,0.6,,0.22641509433962265,,0.13953488372093023,,0.6,,0.22641509433962265,
Meditron,Meditron_cluster,1,2,1,85.0,80.0,90.0,100.0,95.0,90.0,85.0,,,,,,,,en_core_sci_lg,0.1320754716981132,,0.6363636363636364,,0.21875,,0.1320754716981132,,0.6363636363636364,,0.21875,,0.1320754716981132,,0.6363636363636364,,0.21875,,0.18867924528301888,,0.9090909090909091,,0.3125,,0.2,,0.9090909090909091,,0.32786885245901637,,0.18,,0.8181818181818182,,0.29508196721311475,,0.2,,0.9090909090909091,,0.32786885245901637,
Meditron,Meditron_cluster,1,3,1,75.0,70.0,80.0,100.0,90.0,83.0,75.0,,,,,,,,en_core_sci_lg,0.1111111111111111,,0.2857142857142857,,0.16,,0.1388888888888889,,0.35714285714285715,,0.2,,0.1111111111111111,,0.2857142857142857,,0.16,,0.1111111111111111,,0.2857142857142857,,0.16,,0.16666666666666666,,0.42857142857142855,,0.24,,0.1111111111111111,,0.2857142857142857,,0.16,,0.1111111111111111,,0.2857142857142857,,0.16,
Meditron,Meditron_cluster,1,4,1,85.0,80.0,90.0,100.0,95.0,90.0,85.0,,,,,,,,en_core_sci_lg,0.26666666666666666,,0.3902439024390244,,0.3168316831683168,,0.26666666666666666,,0.3902439024390244,,0.3168316831683168,,0.26666666666666666,,0.3902439024390244,,0.3168316831683168,,0.3333333333333333,,0.4878048780487805,,0.39603960396039606,,0.3220338983050847,,0.475,,0.3838383838383838,,0.3220338983050847,,0.475,,0.3838383838383838,,0.3389830508474576,,0.5,,0.40404040404040403,
