model,subfolder,category_id,question_index,num_iterations,GPT1_mean,GPT2_mean,GPT3_mean,GPT4_mean,GPT5_mean,GPT_overall_score_mean,GPT_overall_score_wo_Q4&5_mean,GPT1_std,GPT2_std,GPT3_std,GPT4_std,GPT5_std,GPT_overall_score_std,GPT_overall_score_wo_Q4&5_std
NVLM,NVLM,3,3,3,40.0,30.0,50.0,100.0,70.0,58.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,3,4,3,98.33333333333333,95.0,100.0,100.0,100.0,98.66666666666667,97.77777777777777,2.88675134594813,5.0,0.0,0.0,0.0,1.5275252316519452,2.5458753860865757
NVLM,NVLM,3,5,3,100.0,95.0,100.0,100.0,100.0,99.0,98.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,3,6,3,60.0,50.0,70.0,100.0,80.0,72.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,3,7,3,80.0,70.0,73.33333333333333,100.0,86.66666666666667,82.0,74.44444444444444,0.0,0.0,11.547005383792513,0.0,5.77350269189626,3.4641016151377544,3.849001794597506
NVLM,NVLM,3,8,3,46.666666666666664,33.333333333333336,50.0,100.0,66.66666666666667,59.333333333333336,43.333333333333336,11.547005383792515,5.773502691896258,0.0,0.0,5.773502691896256,2.3094010767585034,5.773502691896258
NVLM,NVLM,3,9,2,87.5,82.5,85.0,100.0,95.0,90.0,85.0,3.5355339059327378,3.5355339059327378,7.0710678118654755,0.0,0.0,0.0,0.0
NVLM,NVLM,3,10,3,85.0,80.0,90.0,100.0,90.0,89.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,3,11,3,60.0,50.0,53.333333333333336,100.0,80.0,68.66666666666667,54.444444444444436,0.0,0.0,11.547005383792515,0.0,0.0,2.309401076758502,3.8490017945975
NVLM,NVLM,4,0,3,60.0,40.0,50.0,100.0,60.0,62.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,4,1,3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,4,2,3,46.666666666666664,33.333333333333336,53.333333333333336,100.0,66.66666666666667,60.0,44.44444444444445,11.547005383792516,5.773502691896256,5.773502691896256,0.0,11.547005383792513,6.928203230275509,7.698003589195013
NVLM,NVLM,4,3,3,40.666666666666664,30.0,43.333333333333336,100.0,63.333333333333336,55.46666666666667,38.0,0.5773502691896263,0.0,5.773502691896258,0.0,5.773502691896258,2.193931022920576,1.7320508075688772
NVLM,NVLM,4,4,3,46.666666666666664,33.333333333333336,50.0,100.0,80.0,62.0,43.333333333333336,11.547005383792515,5.773502691896258,0.0,0.0,0.0,3.4641016151377544,5.773502691896258
NVLM,NVLM,4,5,3,20.0,10.0,10.0,100.0,40.0,36.0,13.333333333333334,0.0,0.0,0.0,0.0,17.320508075688775,3.4641016151377544,0.0
NVLM,NVLM,4,6,3,20.0,10.0,10.0,100.0,10.0,30.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,4,7,3,53.333333333333336,36.666666666666664,56.666666666666664,100.0,63.333333333333336,62.0,48.88888888888889,11.547005383792515,5.773502691896258,5.773502691896258,0.0,15.275252316519467,7.211102550927978,7.698003589195009
NVLM,NVLM,4,8,3,40.0,30.0,20.0,100.0,20.0,42.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,4,9,3,53.333333333333336,36.666666666666664,56.666666666666664,100.0,70.0,63.333333333333336,48.88888888888889,11.547005383792516,5.773502691896256,5.773502691896256,0.0,10.0,5.033222956847167,7.698003589195013
NVLM,NVLM,5,0,3,80.66666666666667,70.0,81.66666666666667,100.0,88.33333333333333,84.13333333333334,77.44444444444444,0.5773502691896278,0.0,5.773502691896256,0.0,2.88675134594813,1.677299416721215,1.8358568490953704
NVLM,NVLM,5,1,3,41.0,60.0,80.0,100.0,100.0,76.2,60.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,5,2,3,40.0,53.333333333333336,66.66666666666667,86.66666666666667,73.33333333333333,64.0,53.333333333333336,0.0,5.773502691896256,11.547005383792513,11.547005383792513,5.77350269189626,6.928203230275509,5.773502691896256
NVLM,NVLM,5,3,3,96.66666666666667,90.0,91.66666666666667,100.0,100.0,95.66666666666667,92.77777777777779,2.886751345948127,0.0,2.886751345948127,0.0,0.0,1.1547005383792495,1.9245008972987436
NVLM,NVLM,5,4,3,40.0,36.666666666666664,60.0,93.33333333333333,86.66666666666667,63.333333333333336,45.55555555555555,0.0,11.547005383792515,17.320508075688775,5.773502691896256,11.547005383792516,9.237604307034013,9.622504486493757
NVLM,NVLM,5,5,3,93.33333333333333,88.33333333333333,90.0,100.0,95.0,93.33333333333333,90.55555555555556,2.886751345948127,2.886751345948127,0.0,0.0,0.0,1.1547005383792495,1.9245008972987683
NVLM,NVLM,5,6,3,60.0,46.666666666666664,60.0,100.0,70.0,67.33333333333333,55.55555555555555,0.0,5.773502691896258,10.0,0.0,10.0,5.033222956847168,5.091750772173155
NVLM,NVLM,5,7,3,100.0,95.0,100.0,100.0,100.0,99.0,98.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,5,8,3,60.0,50.0,40.0,100.0,76.66666666666667,65.33333333333333,50.0,0.0,0.0,0.0,0.0,5.77350269189626,1.1547005383792495,0.0
NVLM,NVLM,5,9,3,60.0,50.0,70.0,100.0,60.0,68.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,5,10,3,40.0,30.0,20.0,100.0,20.0,42.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,6,0,3,60.0,46.666666666666664,63.333333333333336,100.0,80.0,70.0,56.666666666666664,0.0,5.773502691896258,11.547005383792515,0.0,0.0,3.4641016151377544,5.773502691896258
NVLM,NVLM,6,1,3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,6,2,3,46.666666666666664,33.333333333333336,50.0,100.0,60.0,58.0,43.333333333333336,11.547005383792515,5.773502691896258,0.0,0.0,0.0,3.4641016151377544,5.773502691896258
NVLM,NVLM,6,3,3,40.666666666666664,30.0,43.333333333333336,100.0,60.0,54.800000000000004,38.0,0.5773502691896247,0.0,5.773502691896256,0.0,0.0,1.0392304845413238,1.7320508075688772
NVLM,NVLM,6,4,3,47.0,30.0,40.0,100.0,76.66666666666667,58.73333333333333,39.0,5.196152422706632,0.0,0.0,0.0,5.77350269189626,1.1015141094572196,1.7320508075688772
NVLM,NVLM,6,5,3,60.0,40.0,46.666666666666664,100.0,80.0,65.33333333333333,48.888888888888886,0.0,0.0,5.773502691896258,0.0,0.0,1.1547005383792526,1.924500897298758
NVLM,NVLM,6,6,3,20.0,10.0,10.0,100.0,10.0,30.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,6,7,3,40.0,30.0,50.0,100.0,60.0,56.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,6,8,3,40.0,30.0,20.0,100.0,20.0,42.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,6,9,3,60.0,40.0,53.333333333333336,100.0,80.0,66.66666666666667,51.111111111111114,0.0,0.0,5.773502691896256,0.0,0.0,1.1547005383792495,1.924500897298753
